source_id,family,natural_task,source_path,row_index,setting_id,setting_axes,setting_values,metric_id,metric_role,estimate_column,ratio_spectral_over_fro,ci95_low,ci95_high,boundary_status,interpretation,claim_boundary
digits_checkpoint_sweep,sklearn_digits_mlp,digits long-tail checkpoint sweep,results/e11_long_tail_checkpoint_sweep/summary.csv,1,digits_checkpoint_sweep::warmup_steps=40,warmup_steps,warmup_steps=40,tail_output_drift,primary_full_tail_logit_vector_drift,geomean_tail_output_drift_sq_ratio_spectral_over_fro,0.5075618109243266,0.487927207520579,0.5279865273713321,spectral_better,ratio_ci_strictly_below_one,strict_primary_tail_drift
digits_checkpoint_sweep,sklearn_digits_mlp,digits long-tail checkpoint sweep,results/e11_long_tail_checkpoint_sweep/summary.csv,1,digits_checkpoint_sweep::warmup_steps=40,warmup_steps,warmup_steps=40,centered_tail_output_drift,primary_variant_centered_tail_logit_vector_drift,geomean_centered_tail_output_drift_sq_ratio_spectral_over_fro,0.5065860055412753,0.4872079233986047,0.526734826519449,spectral_better,ratio_ci_strictly_below_one,component_metric_boundary
digits_checkpoint_sweep,sklearn_digits_mlp,digits long-tail checkpoint sweep,results/e11_long_tail_checkpoint_sweep/summary.csv,1,digits_checkpoint_sweep::warmup_steps=40,warmup_steps,warmup_steps=40,true_logit_delta,component_true_class_logit_drift,geomean_true_logit_delta_sq_ratio_spectral_over_fro,1.5686137404630582,1.162171315064087,2.117199964304593,spectral_worse,ratio_ci_strictly_above_one,component_metric_boundary
digits_checkpoint_sweep,sklearn_digits_mlp,digits long-tail checkpoint sweep,results/e11_long_tail_checkpoint_sweep/summary.csv,1,digits_checkpoint_sweep::warmup_steps=40,warmup_steps,warmup_steps=40,competitor_logit_delta,component_competitor_logit_drift,geomean_competitor_logit_delta_sq_ratio_spectral_over_fro,0.6222161451918017,0.5543335167185551,0.6984115512789922,spectral_better,ratio_ci_strictly_below_one,component_metric_boundary
digits_checkpoint_sweep,sklearn_digits_mlp,digits long-tail checkpoint sweep,results/e11_long_tail_checkpoint_sweep/summary.csv,1,digits_checkpoint_sweep::warmup_steps=40,warmup_steps,warmup_steps=40,margin_delta,component_margin_delta_drift,geomean_margin_delta_sq_ratio_spectral_over_fro,0.6666394857753535,0.5866805081666414,0.7574961121234275,spectral_better,ratio_ci_strictly_below_one,component_metric_boundary
digits_checkpoint_sweep,sklearn_digits_mlp,digits long-tail checkpoint sweep,results/e11_long_tail_checkpoint_sweep/summary.csv,2,digits_checkpoint_sweep::warmup_steps=80,warmup_steps,warmup_steps=80,tail_output_drift,primary_full_tail_logit_vector_drift,geomean_tail_output_drift_sq_ratio_spectral_over_fro,0.5500679069130286,0.510120195451349,0.5931439392395855,spectral_better,ratio_ci_strictly_below_one,strict_primary_tail_drift
digits_checkpoint_sweep,sklearn_digits_mlp,digits long-tail checkpoint sweep,results/e11_long_tail_checkpoint_sweep/summary.csv,2,digits_checkpoint_sweep::warmup_steps=80,warmup_steps,warmup_steps=80,centered_tail_output_drift,primary_variant_centered_tail_logit_vector_drift,geomean_centered_tail_output_drift_sq_ratio_spectral_over_fro,0.549268254331588,0.5093244788982032,0.5923446206023976,spectral_better,ratio_ci_strictly_below_one,component_metric_boundary
digits_checkpoint_sweep,sklearn_digits_mlp,digits long-tail checkpoint sweep,results/e11_long_tail_checkpoint_sweep/summary.csv,2,digits_checkpoint_sweep::warmup_steps=80,warmup_steps,warmup_steps=80,true_logit_delta,component_true_class_logit_drift,geomean_true_logit_delta_sq_ratio_spectral_over_fro,1.6795861940586403,1.160419961914504,2.431024866737196,spectral_worse,ratio_ci_strictly_above_one,component_metric_boundary
digits_checkpoint_sweep,sklearn_digits_mlp,digits long-tail checkpoint sweep,results/e11_long_tail_checkpoint_sweep/summary.csv,2,digits_checkpoint_sweep::warmup_steps=80,warmup_steps,warmup_steps=80,competitor_logit_delta,component_competitor_logit_drift,geomean_competitor_logit_delta_sq_ratio_spectral_over_fro,0.6358219918681893,0.5704965617338836,0.7086275929771673,spectral_better,ratio_ci_strictly_below_one,component_metric_boundary
digits_checkpoint_sweep,sklearn_digits_mlp,digits long-tail checkpoint sweep,results/e11_long_tail_checkpoint_sweep/summary.csv,2,digits_checkpoint_sweep::warmup_steps=80,warmup_steps,warmup_steps=80,margin_delta,component_margin_delta_drift,geomean_margin_delta_sq_ratio_spectral_over_fro,0.7019783453533187,0.6131417565990973,0.8036862471710324,spectral_better,ratio_ci_strictly_below_one,component_metric_boundary
digits_checkpoint_sweep,sklearn_digits_mlp,digits long-tail checkpoint sweep,results/e11_long_tail_checkpoint_sweep/summary.csv,3,digits_checkpoint_sweep::warmup_steps=120,warmup_steps,warmup_steps=120,tail_output_drift,primary_full_tail_logit_vector_drift,geomean_tail_output_drift_sq_ratio_spectral_over_fro,0.5941642059333976,0.5536658469371464,0.6376248518224783,spectral_better,ratio_ci_strictly_below_one,strict_primary_tail_drift
digits_checkpoint_sweep,sklearn_digits_mlp,digits long-tail checkpoint sweep,results/e11_long_tail_checkpoint_sweep/summary.csv,3,digits_checkpoint_sweep::warmup_steps=120,warmup_steps,warmup_steps=120,centered_tail_output_drift,primary_variant_centered_tail_logit_vector_drift,geomean_centered_tail_output_drift_sq_ratio_spectral_over_fro,0.5932251619298476,0.552696114635409,0.6367261926182322,spectral_better,ratio_ci_strictly_below_one,component_metric_boundary
digits_checkpoint_sweep,sklearn_digits_mlp,digits long-tail checkpoint sweep,results/e11_long_tail_checkpoint_sweep/summary.csv,3,digits_checkpoint_sweep::warmup_steps=120,warmup_steps,warmup_steps=120,true_logit_delta,component_true_class_logit_drift,geomean_true_logit_delta_sq_ratio_spectral_over_fro,5.455174998701649,2.465362533061756,12.070814684403288,spectral_worse,ratio_ci_strictly_above_one,component_metric_boundary
digits_checkpoint_sweep,sklearn_digits_mlp,digits long-tail checkpoint sweep,results/e11_long_tail_checkpoint_sweep/summary.csv,3,digits_checkpoint_sweep::warmup_steps=120,warmup_steps,warmup_steps=120,competitor_logit_delta,component_competitor_logit_drift,geomean_competitor_logit_delta_sq_ratio_spectral_over_fro,0.6121310623784937,0.5470517250504808,0.6849524832300755,spectral_better,ratio_ci_strictly_below_one,component_metric_boundary
digits_checkpoint_sweep,sklearn_digits_mlp,digits long-tail checkpoint sweep,results/e11_long_tail_checkpoint_sweep/summary.csv,3,digits_checkpoint_sweep::warmup_steps=120,warmup_steps,warmup_steps=120,margin_delta,component_margin_delta_drift,geomean_margin_delta_sq_ratio_spectral_over_fro,0.685801656955833,0.5918576368617772,0.794657166505745,spectral_better,ratio_ci_strictly_below_one,component_metric_boundary
digits_checkpoint_sweep,sklearn_digits_mlp,digits long-tail checkpoint sweep,results/e11_long_tail_checkpoint_sweep/summary.csv,4,digits_checkpoint_sweep::warmup_steps=160,warmup_steps,warmup_steps=160,tail_output_drift,primary_full_tail_logit_vector_drift,geomean_tail_output_drift_sq_ratio_spectral_over_fro,0.6405608283674682,0.580295656535944,0.707084690738852,spectral_better,ratio_ci_strictly_below_one,strict_primary_tail_drift
digits_checkpoint_sweep,sklearn_digits_mlp,digits long-tail checkpoint sweep,results/e11_long_tail_checkpoint_sweep/summary.csv,4,digits_checkpoint_sweep::warmup_steps=160,warmup_steps,warmup_steps=160,centered_tail_output_drift,primary_variant_centered_tail_logit_vector_drift,geomean_centered_tail_output_drift_sq_ratio_spectral_over_fro,0.6398533896848123,0.5796053899410035,0.7063639631315667,spectral_better,ratio_ci_strictly_below_one,component_metric_boundary
digits_checkpoint_sweep,sklearn_digits_mlp,digits long-tail checkpoint sweep,results/e11_long_tail_checkpoint_sweep/summary.csv,4,digits_checkpoint_sweep::warmup_steps=160,warmup_steps,warmup_steps=160,true_logit_delta,component_true_class_logit_drift,geomean_true_logit_delta_sq_ratio_spectral_over_fro,4.985967305023084,2.355062837891963,10.55592639261016,spectral_worse,ratio_ci_strictly_above_one,component_metric_boundary
digits_checkpoint_sweep,sklearn_digits_mlp,digits long-tail checkpoint sweep,results/e11_long_tail_checkpoint_sweep/summary.csv,4,digits_checkpoint_sweep::warmup_steps=160,warmup_steps,warmup_steps=160,competitor_logit_delta,component_competitor_logit_drift,geomean_competitor_logit_delta_sq_ratio_spectral_over_fro,0.737278103537194,0.6421658190215361,0.8464776321848602,spectral_better,ratio_ci_strictly_below_one,component_metric_boundary
digits_checkpoint_sweep,sklearn_digits_mlp,digits long-tail checkpoint sweep,results/e11_long_tail_checkpoint_sweep/summary.csv,4,digits_checkpoint_sweep::warmup_steps=160,warmup_steps,warmup_steps=160,margin_delta,component_margin_delta_drift,geomean_margin_delta_sq_ratio_spectral_over_fro,0.8234129108211167,0.7174103144122543,0.945078162505051,spectral_better,ratio_ci_strictly_below_one,component_metric_boundary
digits_class_partition_sweep,sklearn_digits_mlp,digits long-tail class partitions,results/e11_long_tail_class_partition_sweep/summary.csv,0,"digits_class_partition_sweep::partition_name=low_vs_high;head_classes=0,1,2,3,4;tail_classes=5,6,7,8,9","partition_name,head_classes,tail_classes","partition_name=low_vs_high;head_classes=0,1,2,3,4;tail_classes=5,6,7,8,9",tail_output_drift,primary_full_tail_logit_vector_drift,geomean_tail_output_drift_sq_ratio_spectral_over_fro,0.5500679069130286,0.510120195451349,0.5931439392395855,spectral_better,ratio_ci_strictly_below_one,strict_primary_tail_drift
digits_class_partition_sweep,sklearn_digits_mlp,digits long-tail class partitions,results/e11_long_tail_class_partition_sweep/summary.csv,0,"digits_class_partition_sweep::partition_name=low_vs_high;head_classes=0,1,2,3,4;tail_classes=5,6,7,8,9","partition_name,head_classes,tail_classes","partition_name=low_vs_high;head_classes=0,1,2,3,4;tail_classes=5,6,7,8,9",centered_tail_output_drift,primary_variant_centered_tail_logit_vector_drift,geomean_centered_tail_output_drift_sq_ratio_spectral_over_fro,0.549268254331588,0.5093244788982032,0.5923446206023976,spectral_better,ratio_ci_strictly_below_one,component_metric_boundary
digits_class_partition_sweep,sklearn_digits_mlp,digits long-tail class partitions,results/e11_long_tail_class_partition_sweep/summary.csv,0,"digits_class_partition_sweep::partition_name=low_vs_high;head_classes=0,1,2,3,4;tail_classes=5,6,7,8,9","partition_name,head_classes,tail_classes","partition_name=low_vs_high;head_classes=0,1,2,3,4;tail_classes=5,6,7,8,9",true_logit_delta,component_true_class_logit_drift,geomean_true_logit_delta_sq_ratio_spectral_over_fro,1.6795861940586403,1.160419961914504,2.431024866737196,spectral_worse,ratio_ci_strictly_above_one,component_metric_boundary
digits_class_partition_sweep,sklearn_digits_mlp,digits long-tail class partitions,results/e11_long_tail_class_partition_sweep/summary.csv,0,"digits_class_partition_sweep::partition_name=low_vs_high;head_classes=0,1,2,3,4;tail_classes=5,6,7,8,9","partition_name,head_classes,tail_classes","partition_name=low_vs_high;head_classes=0,1,2,3,4;tail_classes=5,6,7,8,9",competitor_logit_delta,component_competitor_logit_drift,geomean_competitor_logit_delta_sq_ratio_spectral_over_fro,0.6358219918681893,0.5704965617338836,0.7086275929771673,spectral_better,ratio_ci_strictly_below_one,component_metric_boundary
digits_class_partition_sweep,sklearn_digits_mlp,digits long-tail class partitions,results/e11_long_tail_class_partition_sweep/summary.csv,0,"digits_class_partition_sweep::partition_name=low_vs_high;head_classes=0,1,2,3,4;tail_classes=5,6,7,8,9","partition_name,head_classes,tail_classes","partition_name=low_vs_high;head_classes=0,1,2,3,4;tail_classes=5,6,7,8,9",margin_delta,component_margin_delta_drift,geomean_margin_delta_sq_ratio_spectral_over_fro,0.7019783453533187,0.6131417565990973,0.8036862471710324,spectral_better,ratio_ci_strictly_below_one,component_metric_boundary
digits_class_partition_sweep,sklearn_digits_mlp,digits long-tail class partitions,results/e11_long_tail_class_partition_sweep/summary.csv,1,"digits_class_partition_sweep::partition_name=even_vs_odd;head_classes=0,2,4,6,8;tail_classes=1,3,5,7,9","partition_name,head_classes,tail_classes","partition_name=even_vs_odd;head_classes=0,2,4,6,8;tail_classes=1,3,5,7,9",tail_output_drift,primary_full_tail_logit_vector_drift,geomean_tail_output_drift_sq_ratio_spectral_over_fro,0.6158760735804472,0.5903563953615898,0.6424989057271876,spectral_better,ratio_ci_strictly_below_one,strict_primary_tail_drift
digits_class_partition_sweep,sklearn_digits_mlp,digits long-tail class partitions,results/e11_long_tail_class_partition_sweep/summary.csv,1,"digits_class_partition_sweep::partition_name=even_vs_odd;head_classes=0,2,4,6,8;tail_classes=1,3,5,7,9","partition_name,head_classes,tail_classes","partition_name=even_vs_odd;head_classes=0,2,4,6,8;tail_classes=1,3,5,7,9",centered_tail_output_drift,primary_variant_centered_tail_logit_vector_drift,geomean_centered_tail_output_drift_sq_ratio_spectral_over_fro,0.6149798418970749,0.5894095538716998,0.641659442836375,spectral_better,ratio_ci_strictly_below_one,component_metric_boundary
digits_class_partition_sweep,sklearn_digits_mlp,digits long-tail class partitions,results/e11_long_tail_class_partition_sweep/summary.csv,1,"digits_class_partition_sweep::partition_name=even_vs_odd;head_classes=0,2,4,6,8;tail_classes=1,3,5,7,9","partition_name,head_classes,tail_classes","partition_name=even_vs_odd;head_classes=0,2,4,6,8;tail_classes=1,3,5,7,9",true_logit_delta,component_true_class_logit_drift,geomean_true_logit_delta_sq_ratio_spectral_over_fro,2.020439926972906,1.3926913593847288,2.9311429779457594,spectral_worse,ratio_ci_strictly_above_one,component_metric_boundary
digits_class_partition_sweep,sklearn_digits_mlp,digits long-tail class partitions,results/e11_long_tail_class_partition_sweep/summary.csv,1,"digits_class_partition_sweep::partition_name=even_vs_odd;head_classes=0,2,4,6,8;tail_classes=1,3,5,7,9","partition_name,head_classes,tail_classes","partition_name=even_vs_odd;head_classes=0,2,4,6,8;tail_classes=1,3,5,7,9",competitor_logit_delta,component_competitor_logit_drift,geomean_competitor_logit_delta_sq_ratio_spectral_over_fro,0.6747285486406073,0.6271609625067647,0.7259039410408932,spectral_better,ratio_ci_strictly_below_one,component_metric_boundary
digits_class_partition_sweep,sklearn_digits_mlp,digits long-tail class partitions,results/e11_long_tail_class_partition_sweep/summary.csv,1,"digits_class_partition_sweep::partition_name=even_vs_odd;head_classes=0,2,4,6,8;tail_classes=1,3,5,7,9","partition_name,head_classes,tail_classes","partition_name=even_vs_odd;head_classes=0,2,4,6,8;tail_classes=1,3,5,7,9",margin_delta,component_margin_delta_drift,geomean_margin_delta_sq_ratio_spectral_over_fro,0.760951438166759,0.7071283286366499,0.8188712964794767,spectral_better,ratio_ci_strictly_below_one,component_metric_boundary
digits_class_partition_sweep,sklearn_digits_mlp,digits long-tail class partitions,results/e11_long_tail_class_partition_sweep/summary.csv,2,"digits_class_partition_sweep::partition_name=mixed_a;head_classes=0,1,5,6,7;tail_classes=2,3,4,8,9","partition_name,head_classes,tail_classes","partition_name=mixed_a;head_classes=0,1,5,6,7;tail_classes=2,3,4,8,9",tail_output_drift,primary_full_tail_logit_vector_drift,geomean_tail_output_drift_sq_ratio_spectral_over_fro,0.5508197314204047,0.5186840541423676,0.5849464121732366,spectral_better,ratio_ci_strictly_below_one,strict_primary_tail_drift
digits_class_partition_sweep,sklearn_digits_mlp,digits long-tail class partitions,results/e11_long_tail_class_partition_sweep/summary.csv,2,"digits_class_partition_sweep::partition_name=mixed_a;head_classes=0,1,5,6,7;tail_classes=2,3,4,8,9","partition_name,head_classes,tail_classes","partition_name=mixed_a;head_classes=0,1,5,6,7;tail_classes=2,3,4,8,9",centered_tail_output_drift,primary_variant_centered_tail_logit_vector_drift,geomean_centered_tail_output_drift_sq_ratio_spectral_over_fro,0.5498718419663806,0.5178189316759386,0.5839088223539932,spectral_better,ratio_ci_strictly_below_one,component_metric_boundary
digits_class_partition_sweep,sklearn_digits_mlp,digits long-tail class partitions,results/e11_long_tail_class_partition_sweep/summary.csv,2,"digits_class_partition_sweep::partition_name=mixed_a;head_classes=0,1,5,6,7;tail_classes=2,3,4,8,9","partition_name,head_classes,tail_classes","partition_name=mixed_a;head_classes=0,1,5,6,7;tail_classes=2,3,4,8,9",true_logit_delta,component_true_class_logit_drift,geomean_true_logit_delta_sq_ratio_spectral_over_fro,1.8650449863842624,1.1015615944058572,3.1576925147914165,spectral_worse,ratio_ci_strictly_above_one,component_metric_boundary
digits_class_partition_sweep,sklearn_digits_mlp,digits long-tail class partitions,results/e11_long_tail_class_partition_sweep/summary.csv,2,"digits_class_partition_sweep::partition_name=mixed_a;head_classes=0,1,5,6,7;tail_classes=2,3,4,8,9","partition_name,head_classes,tail_classes","partition_name=mixed_a;head_classes=0,1,5,6,7;tail_classes=2,3,4,8,9",competitor_logit_delta,component_competitor_logit_drift,geomean_competitor_logit_delta_sq_ratio_spectral_over_fro,0.815470373312976,0.7484104523501577,0.888539073262536,spectral_better,ratio_ci_strictly_below_one,component_metric_boundary
digits_class_partition_sweep,sklearn_digits_mlp,digits long-tail class partitions,results/e11_long_tail_class_partition_sweep/summary.csv,2,"digits_class_partition_sweep::partition_name=mixed_a;head_classes=0,1,5,6,7;tail_classes=2,3,4,8,9","partition_name,head_classes,tail_classes","partition_name=mixed_a;head_classes=0,1,5,6,7;tail_classes=2,3,4,8,9",margin_delta,component_margin_delta_drift,geomean_margin_delta_sq_ratio_spectral_over_fro,0.8287946776534276,0.7522403188473333,0.9131398576975972,spectral_better,ratio_ci_strictly_below_one,component_metric_boundary
digits_class_partition_sweep,sklearn_digits_mlp,digits long-tail class partitions,results/e11_long_tail_class_partition_sweep/summary.csv,3,"digits_class_partition_sweep::partition_name=mixed_b;head_classes=0,3,4,7,9;tail_classes=1,2,5,6,8","partition_name,head_classes,tail_classes","partition_name=mixed_b;head_classes=0,3,4,7,9;tail_classes=1,2,5,6,8",tail_output_drift,primary_full_tail_logit_vector_drift,geomean_tail_output_drift_sq_ratio_spectral_over_fro,0.6042837663756472,0.5645483639644583,0.6468159215640321,spectral_better,ratio_ci_strictly_below_one,strict_primary_tail_drift
digits_class_partition_sweep,sklearn_digits_mlp,digits long-tail class partitions,results/e11_long_tail_class_partition_sweep/summary.csv,3,"digits_class_partition_sweep::partition_name=mixed_b;head_classes=0,3,4,7,9;tail_classes=1,2,5,6,8","partition_name,head_classes,tail_classes","partition_name=mixed_b;head_classes=0,3,4,7,9;tail_classes=1,2,5,6,8",centered_tail_output_drift,primary_variant_centered_tail_logit_vector_drift,geomean_centered_tail_output_drift_sq_ratio_spectral_over_fro,0.6028507633523822,0.5630478380779662,0.6454674333093261,spectral_better,ratio_ci_strictly_below_one,component_metric_boundary
digits_class_partition_sweep,sklearn_digits_mlp,digits long-tail class partitions,results/e11_long_tail_class_partition_sweep/summary.csv,3,"digits_class_partition_sweep::partition_name=mixed_b;head_classes=0,3,4,7,9;tail_classes=1,2,5,6,8","partition_name,head_classes,tail_classes","partition_name=mixed_b;head_classes=0,3,4,7,9;tail_classes=1,2,5,6,8",true_logit_delta,component_true_class_logit_drift,geomean_true_logit_delta_sq_ratio_spectral_over_fro,0.7022810207131516,0.5519598073044617,0.8935408439655771,spectral_better,ratio_ci_strictly_below_one,component_metric_boundary
digits_class_partition_sweep,sklearn_digits_mlp,digits long-tail class partitions,results/e11_long_tail_class_partition_sweep/summary.csv,3,"digits_class_partition_sweep::partition_name=mixed_b;head_classes=0,3,4,7,9;tail_classes=1,2,5,6,8","partition_name,head_classes,tail_classes","partition_name=mixed_b;head_classes=0,3,4,7,9;tail_classes=1,2,5,6,8",competitor_logit_delta,component_competitor_logit_drift,geomean_competitor_logit_delta_sq_ratio_spectral_over_fro,0.755690221150113,0.6785843541561289,0.8415574376925807,spectral_better,ratio_ci_strictly_below_one,component_metric_boundary
digits_class_partition_sweep,sklearn_digits_mlp,digits long-tail class partitions,results/e11_long_tail_class_partition_sweep/summary.csv,3,"digits_class_partition_sweep::partition_name=mixed_b;head_classes=0,3,4,7,9;tail_classes=1,2,5,6,8","partition_name,head_classes,tail_classes","partition_name=mixed_b;head_classes=0,3,4,7,9;tail_classes=1,2,5,6,8",margin_delta,component_margin_delta_drift,geomean_margin_delta_sq_ratio_spectral_over_fro,0.7475117457424494,0.6655143510984783,0.8396119619368517,spectral_better,ratio_ci_strictly_below_one,component_metric_boundary
digits_class_partition_sweep,sklearn_digits_mlp,digits long-tail class partitions,results/e11_long_tail_class_partition_sweep/summary.csv,4,"digits_class_partition_sweep::partition_name=mixed_c;head_classes=0,2,3,5,9;tail_classes=1,4,6,7,8","partition_name,head_classes,tail_classes","partition_name=mixed_c;head_classes=0,2,3,5,9;tail_classes=1,4,6,7,8",tail_output_drift,primary_full_tail_logit_vector_drift,geomean_tail_output_drift_sq_ratio_spectral_over_fro,0.6134732858536591,0.5761993560331874,0.6531584398966402,spectral_better,ratio_ci_strictly_below_one,strict_primary_tail_drift
digits_class_partition_sweep,sklearn_digits_mlp,digits long-tail class partitions,results/e11_long_tail_class_partition_sweep/summary.csv,4,"digits_class_partition_sweep::partition_name=mixed_c;head_classes=0,2,3,5,9;tail_classes=1,4,6,7,8","partition_name,head_classes,tail_classes","partition_name=mixed_c;head_classes=0,2,3,5,9;tail_classes=1,4,6,7,8",centered_tail_output_drift,primary_variant_centered_tail_logit_vector_drift,geomean_centered_tail_output_drift_sq_ratio_spectral_over_fro,0.6123670462404429,0.5751467131606026,0.6519960746372769,spectral_better,ratio_ci_strictly_below_one,component_metric_boundary
